context,candidates,id,elimination,rank,nonsense
"<sp1> Oh, So do I. <sp2> Why don't we go for one now? <sp1> Great. We can chat while enjoying a cup there.","['Lets go!', 'Great, Ill take care of that.', 'Okay, Lets go!', 'Oh, Im sorry.', 'Sounds good. Ill be ready to go in about an hour.', 'Great. Ill meet you there.', 'All right. Lets go.', 'Ok. Ill be waiting.', 'Sure. Its a great place. I like talking to the people.', 'Oh, I see.', 'Ok, Lets go.', 'Yes , I was , so Ill go with you to find that new place for a cup. Lets check some recommendations while were there.', 'Oh, so do I. Why dont we go for one now? Great. We can chat while enjoying a cup there.', 'Shall we decide which one to go to, and when we should meet there?', 'Lets head to a coffee place and catch up then!']","[15, 4, 5, 10, 14, 9, 12, 2, 3, 1, 11, 6, 7, 13, 8]","[0, 'X', 0, 'X', 0, 0, 0, 'X', 'X', 'X', 0, 'X', 'X', 0, 'X']","[0, 'X', 3, 'X', 2, 1, 0, 'X', 'X', 'X', 0, 'X', 'X', 0, 'X']"
"<sp1> I also have blow if you prefer to do a few lines. <sp2> No, I am ok, Really. <sp1> Come on man! I even got dope and acid! Try some!","['Do you really have all of these drugs? Where do you get them from?', 'All right, Thank you for coming, Ill get you the shot.', 'Sorry, But Im not ready.', 'Ok, Alright, Alright, Alright.', 'I dont want any of that stuff.', 'Dont mention it.', 'No way!', 'Yes, We have some good stuff here.', 'I dont want to take any more drugs today! I just got the acid.', 'Ill take it.', 'I dont know what youre talking about.', 'I have no problem with that.', 'I am sorry, I cant do that.', 'I am good thank you , I dont do drugs .', 'Alright man, I am up for it, youve got my curiosity piqued. Lets do this.', 'Nah, Im good with the booze. No need for the hard stuff.']","[13, 7, 3, 2, 15, 9, 6, 16, 4, 5, 10, 1, 11, 14, 8, 12]","[0, 'X', 0, 0, 0, 'X', 0, 'X', 0, 0, 'X', 'X', 0, 0, 0, 0]","[2, 'X', 0, 0, 0, 'X', 0, 'X', 3, 0, 'X', 'X', 0, 0, 0, 1]"
"<sp1> How long will it take us to drive to London? <sp2> I think it's a distance of 180 kilometers from here to London, So it should be a two-hour drive on the motorway. <sp1> That's unless there is a traffic jam. It could take three hours.","['Youre right. We will be able to travel at high speeds at the beginning and end of the journey, Because we will be in built-up areas.', 'I dont think there is a traffic jam on motorways if there is no traffic jam. It would take us less than an hour to get there from here ; if there is a traffic jam, We could have a further four hours.', 'Thats not the only reason. We are looking for a very quiet car.', 'That is fine.', 'There should be one or two heavy traffic jams at this time of day. Youd better prepare for it.', 'No, Thats fine. Ill come.', 'Im afraid Im not good at keeping time.', 'Thats the plan.', 'Yeah, It may take three hours.', 'How long will it take to drive to London?', 'Thats a long way to go.', 'Thats a good idea.', 'That ’ s true. But in general, the trip should take two hours.', 'A: How long will it take us to drive to London?', 'Yes, theres a chance we may experience traffic delays, so it could be about three hours, but normally it takes two hours.', 'It typically takes around two hours to drive to London from here, depending on the traffic conditions. If there is any congestion or an accident on the motorway, it could extend the journey to up to three hours.']","[15, 16, 5, 9, 6, 7, 1, 8, 13, 2, 14, 11, 4, 10, 12, 3]","['X', 'X', 'X', 0, 'X', 'X', 0, 'X', 0, 'X', 0, 'X', 0, 'X', 0, 'X']","['X', 'X', 'X', 0, 'X', 'X', 0, 'X', 3, 'X', 0, 'X', 1, 'X', 2, 'X']"
"<sp1> Sure, John Sandals. <sp2> Hi, Mr. Sandals. I'm Michelle, At your service. When do you need the room? <sp1> My plans are to be there April 14th to the 17th.","['We have new room rates, Sir. Will that be acceptable to you?', 'Okay, Then it will be around that time.', 'All right. Good night.', 'Ill be there on time. Will you please have my name and contact information?', 'Thats great. May I know when you need a key?', 'Can you stay there a little longer? Ill bring some more stuff for you.', 'What time does the room open?', 'You need to know the time you will be staying.', 'Oh, I see. Well, May I know when you need the room?', 'Thank you very much.', 'Thank you very much, Mr. Sandals.', 'Thats fine. Do you have any other questions?', 'All right, Ill take it.', 'Thats a great idea. Lets conduct market research to find out the most popular demand for new products.', 'Sure, John Sandals.', 'Great, Michelle. I need the room during those dates. Can you confirm the availability and provide me with the booking details?', 'Great, Michelle! Ill be needing the room from April 14th to the 17th.']","[11, 1, 10, 9, 14, 4, 5, 12, 13, 7, 15, 2, 8, 3, 17, 6, 16]","[0, 'X', 'X', 'X', 0, 'X', 'X', 'X', 'X', 0, 0, 'X', 'X', 'X', 'X', 'X', 'X']","[1, 'X', 'X', 'X', 2, 'X', 'X', 'X', 'X', 3, 0, 'X', 'X', 'X', 'X', 'X', 'X']",
"<sp1> Oh, Thank you. <sp2> Could I interest you in our store credit card? <sp1> No, Thanks. I already have credit cards.","['But our credit card saves you 10 percent.', 'Really? Whats the difference between credit cards and cash?', 'Well, This one has 3, 000 US dollars in it.', 'Oh, I see. I appreciate your help.', 'So we will be able to pay for your goods in a few days.', 'Thank you for shopping with us.', 'Oh, Sorry. We only accept MasterCard.', 'Im afraid you cant buy gift cards with cash.', 'Oh, I see. You are not a member of the club.', 'Oh, Thats great.', 'Thank you very much.', 'No problem.', 'How much is it?', 'Actually , I dont think so. But thank you for the offer .', 'Oh, thank you. No, thanks. I already have credit cards.', 'No, thank you. I already have credit cards.', 'Thank you, but Im good with the credit cards I already have.']","[14, 7, 6, 15, 5, 17, 13, 9, 10, 4, 12, 2, 8, 16, 3, 1, 11]","[0, 'X', 0, 'X', 'X', 0, 'X', 'X', 0, 'X', 'X', 0, 'X', 'X', 'X', 'X', 'X']","[1, 'X', 2, 'X', 'X', 0, 'X', 'X', 0, 'X', 'X', 3, 'X', 'X', 'X', 'X', 'X']",
"<sp1> Ms. Wang, This is Mr. Cooper, President of Ivy Publishing. <sp2> It's nice to meet you, Mr. Cooper. <sp1> Nice to meet you, Ms. Wang. You must be exhausted after your long trip from Canada.","['Yes, It was quite a long flight. Im glad to finally be here.', 'Yes, I am. I feel so good.', 'Not at all. I was able to spend more time in Canada than I had in the United States. I had a chance to take a long vacation. I really enjoyed it.', 'Yes, I am. How about your appointment for the new CPA exam?', 'I am, Thank you.', 'Yes, I am. I feel terrible, But I need to get to work.', 'Yes, I am. But you must be grateful to get to know the great and powerful country of China.', 'Yes, I am, Mr. Cooper. How do you do?', 'I guess so.', 'Im sorry, Ms. Wang.', 'Im sorry, Ms. Wang. I didnt realize you had such a long flight.', 'Im sorry to hear that, Ms. Wang.', 'Thank you , and we are excited to have you .', 'Thank you for your warm welcome, Mr . Cooper . I appreciate the thought. My journey might have been tiring, but Im glad to be here.', 'Thank you for the kind remark, Mr. Cooper. Yes, the flight from Canada was quite long, but Im glad to be here now and ready to start our business meeting.']","[7, 9, 10, 8, 1, 11, 14, 12, 5, 2, 15, 4, 13, 6, 3]","[0, 'X', 'X', 'X', 'X', 0, 'X', 'X', 0, 'X', 'X', 'X', 'X', 0, 0]","[1, 'X', 'X', 'X', 'X', 0, 'X', 'X', 0, 'X', 'X', 'X', 'X', 2, 3]",
"<sp1> Do you still want the car, Sir? <sp2> Yes. It will be fun. Driving back down the coast. My girlfriend will like it. <sp1> It's a beautiful drive.","['Where are the keys?', 'I think well enjoy ourselves.', 'Yes. She will be glad.', 'I am glad to hear that.', 'Yes. I cant wait to get back.', 'Youre going to love it.', 'It is, But I need the car for the tour.', 'I want to go as soon as possible.', 'Ill enjoy it. I think it will be fun too.', 'Thank you very much.', 'Ill take the car.', 'I like it very much. Ill take it.', 'Great . It will be a nice change of pace . Im excited to drive it .', 'Yes, it will be fun.', 'Yes, it is a beautiful drive, and Im sure your girlfriend will enjoy the experience.', 'It sounds like a great plan! Have a fantastic time driving down the coast and making memories with your girlfriend.']","[12, 14, 7, 16, 4, 8, 6, 11, 13, 9, 10, 3, 2, 5, 15, 1]","[0, 0, 0, 'X', 0, 'X', 'X', 0, 'X', 'X', 'X', 'X', 0, 'X', 'X', 'X']","[0, 0, 2, 'X', 1, 'X', 'X', 3, 'X', 'X', 'X', 'X', 0, 'X', 'X', 'X']",
"<sp1> That's a really long line. How long do you think it'll take to get through all those people? <sp2> It takes about 3 minutes per person, So it'll probably be about an hour's wait. <sp1> Can I buy stamps here?","['Sure. How many would you like?', 'no problem. The stamps here are of high quality and of reasonable value, So you dont need them to get through the line.', 'Yes, You can. How much is the stamp?', 'Yes, That would be great.', 'No, You can only buy official U.S. stamps.', 'Yes, But I need them printed, Please.', 'You can buy anything you like at the booth.', 'Yes, Please. I have stamps on everything.', 'Yes. It is not necessary to buy stamps. You can use the stamps at any time you want.', 'Yes, I can.', 'Sure.', 'Yes, You can.', 'O.K. I have to wait for a little bit, but Ill get my stamps.', 'Thats a really long line. How long do you think itll take to get through all those people?', 'Can I buy stamps here?', 'Yes, you can buy stamps here.']","[7, 8, 5, 15, 14, 16, 10, 3, 12, 1, 6, 2, 11, 9, 4, 13]","[0, 'X', 0, 'X', 0, 'X', 0, 'X', 'X', 'X', 0, 0, 'X', 'X', 'X', 0]","[0, 'X', 0, 'X', 0, 'X', 1, 'X', 'X', 'X', 2, 3, 'X', 'X', 'X', 0]",
"<sp1> I broke my leg, But it is healing. <sp2> How long will you be out of class? <sp1> I should be able to return by next Monday.","['Fine. Well, Thanks for calling and letting me know you will be absent. I hope you feel better soon.', 'You are right.', 'How is your car?', 'Have you received a new ticket for the flight?', 'Good. Do you have a pulse?', 'What time is the next class?', 'Im so sorry to hear that.', 'I am so sorry to hear that.', 'That will be fine.', 'I will be fine.', 'Are you going to be able to go back to school?', 'I hope so.', 'How long will you be out of school?', 'How long will you be out of class?', 'How long are you planning on taking off from work due to your leg injury?']","[8, 1, 3, 6, 9, 15, 14, 12, 4, 7, 10, 5, 11, 13, 2]","[0, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 0, 'X', 'X', 0, 'X', 'X', 'X']","[1, 'X', 'X', 'X', 'X', 'X', 'X', 'X', 3, 'X', 'X', 2, 'X', 'X', 'X']",
"<sp1> Yes, I'd ask Jill, The girl I've had before, But I need someone overnight. Maybe even for two nights. <sp2> I could have Suzy stay at my place. <sp1> I don't want to do that to you, Karen.","['Why not?', 'Thats okay. Im sorry. Im not going to Sue you for it. I cant make it work.', 'Dont make a big deal out of it. You are not in love.', 'Well, Karen, We cant go to sleep until next Sunday unless you ask us to.', 'Im not doing anything wrong, Im just not in the mood for her.', 'Well, Id better make up my mind.', 'Its ok. Shes a good friend and Id love to be her wingman.', 'Fine. Ill call you later.', 'Dont be silly, Suzy is the one who needs all the help.', 'Im sorry, Karen.', 'Im sorry, But I cant do that to you.', 'Ill be right back.', 'I dont want to do that to you, Karen.', 'Its no problem at all . Suzy can sleep in my spare bedroom.', 'No, I think Ill just look for someone else.', 'Would you mind if Suzy stayed at your place for a night or two?', 'Can I ask Karen if her friend Suzy is available?']","[15, 17, 11, 8, 9, 3, 5, 12, 13, 2, 16, 7, 10, 14, 6, 4, 1]","[0, 'X', 'X', 'X', 'X', 'X', 0, 'X', 0, 'X', 'X', 'X', 'X', 0, 'X', 'X', 'X']","[0, 'X', 'X', 'X', 'X', 'X', 3, 'X', 2, 'X', 'X', 'X', 'X', 1, 'X', 'X', 'X']",
"<sp1> Wow! Your fruit looks really fresh! How much are these apples? <sp2> The apples are 30NT each. How many would you like? <sp1> Let's see, 30NT is about... Almost a dollar US. What?! How about these pineapples?","['Theyre 250NT each, But theyre not edible. Theyre only used for worship.', 'They are about 1/ 2 US each, So well have about 4 US.', 'Theyre 100 NT each. How much is that?', 'These pineapples are sweet, Fresh and juicy, But very juicy. Its delicious.', 'Just take the 1/2 kilo bag and cut into 1cm thick slices. Peel the skin and dice the nut in a food processor. Heat the oil in a frying pan over a medium high heat. When the oil is smoking add the pineapples and cook for about 3 minutes.', 'Oh, These are too expensive. I dont think I could eat this. Id rather have a glass of juice.', 'This is a great deal. Pineapple are a fruit with a healthy amount of Vitamin C. They have very good health!', 'These are just the first four that come to mind. How about these strawberries?', 'Theyre only 20NT each. Thats about what theyre worth.', 'These pineapples are very pretty.', 'Here you are.', 'Yes, These are very pretty.', 'I can give you 3 pineapples for 70NT . Its a much better deal if you get these pineapples, as they are really fresh and sweet too.', '1: 4: 7: 10: 1: 4: 7: 10:', '30NT each ?! Well, if you like, Ill give them to you at the same price as the apples. That way, you can get both fruits for the same price. Thats a great deal, isnt it?', 'The apples are 30 NT each. I have 5 pineapples for 150 NT.']","[5, 10, 16, 1, 8, 11, 9, 14, 13, 15, 2, 3, 4, 12, 6, 7]","[0, 0, 'X', 'X', 'X', 'X', 'X', 'X', 0, 'X', 'X', 'X', 0, 'X', 'X', 'X']","[1, 2, 'X', 'X', 'X', 'X', 'X', 'X', 3, 'X', 'X', 'X', 0, 'X', 'X', 'X']",
<sp1> No. Let me take a look... It's longer than my car. <sp2> I think it's over five meters long. I can't remember exactly. It has a maximum speed of over 200 kilometers an hour. <sp1> Wow! That's fast! I don't think we will be traveling that fast on the motorway.,"['We cant. If we went that fast, We would break the speed limit.', 'It ‘ wont take long for the traffic to get jammed on. Let me check that out. Let me take a look. It has a maximum speed of over 200 kilometers an hour.', 'Lets drive slowly. Well pass the bridge to the south.', 'No, I don ‘m not worried about that. We should be able to get there in time and take care of the traffic safely.', 'Thats because the car is very light.', 'Im sorry to say that we wont be.', 'What? The motorway is only two lanes, Each direction of the road.', 'Youre right. Its almost an hour long.', 'The motorway is a great place to go. We are going to get to the other side of the city at least twice a week.', 'Thats a good idea.', 'I dont think we can go that fast on the motorway.', 'Thats too bad.', 'I dont think we can go faster than that.', 'Well, its definitely not necessary to drive that fast on the motorway. Lets just enjoy the ride and follow the speed limit to ensure our safety on the road.', 'Do you think we will need to take any additional safety precautions while driving this vehicle on the motorway?', 'Do you think we should adjust our speed accordingly on the motorway to avoid any accidents or speeding tickets?']","[3, 11, 16, 8, 5, 13, 9, 7, 2, 12, 6, 4, 1, 15, 14, 10]","[0, 'X', 0, 'X', 'X', 0, 'X', 'X', 'X', 'X', 'X', 0, 'X', 0, 'X', 0]","[1, 'X', 2, 'X', 'X', 0, 'X', 'X', 'X', 'X', 'X', 3, 'X', 0, 'X', 0]",
"<sp1> I heard that one of their specialities is the samosa. <sp2> Well, Let's get a plate of those then. <sp1> Sounds good. What are you going to have for your main course?","['I think I might have adahl.', 'Im going to have a mixed diet which is usually followed by a moderate amount of protein, Vitamins, Or carbohydrates.', 'Im not sure yet. Im not sure what my mother wants.', 'I like Indian food very much.', 'I think Ill have the same thing.', 'Just chicken, Please.', 'Well, Im going to have some chicken.', 'Ill have chicken and rice.', 'Im thinking about having some seafood for dessert.', 'Im going to have a samosa.', 'Im going to have a salad.', 'Im going to have a chicken curry.', 'Perfect! Lets order one samosa and one chicken tikka masala . Then well get some naan bread as well, just to make the meal complete.', 'SPEAKER  I heard that one of their specialities is the samosa. SPEAKER  well, lets get a plate of those then. SPEAKER  sounds good. What are you going to have for your main course?', 'Im planning to have their chicken curry as my main course. What about you?', 'Im not sure yet. Ill take a look at the menu and see what catches my eye.']","[5, 2, 8, 11, 13, 7, 9, 14, 1, 3, 10, 12, 6, 16, 15, 4]","[0, 'X', 'X', 'X', 'X', 0, 0, 0, 'X', 'X', 0, 0, 'X', 'X', 0, 0]","[3, 'X', 'X', 'X', 'X', 0, 0, 1, 'X', 'X', 0, 0, 'X', 'X', 0, 2]",
